No errors
No warnings
531 ms
data source=metars
4855 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KNTD 021758Z 28006KT 10SM OVC022 15/11 A2991 RMK AO2 SLP131 T01500111 10150 20139 51006 VISNO N $,KNTD,2018-04-02T17:58:00Z,34.12,-119.12,15.0,11.1,280,6,,10.0,29.911417,1013.1,,,TRUE,TRUE,,,,,,OVC,2200,,,,,,,MVFR,0.6,15.0,13.9,,,,,,,,,SPECI,4.0
KROG 021758Z 16005KT 7SM OVC003 08/07 A2987 RMK AO2 SLP119 60000 T00780072 10078 20022 58023,KROG,2018-04-02T17:58:00Z,36.37,-94.08,7.8,7.2,160,5,,7.0,29.870079,1011.9,,,TRUE,,,,,,,OVC,300,,,,,,,LIFR,-2.3,7.8,2.2,,,,,0.005,,,,METAR,415.0
OAIX 021758Z 28004KT 9999 FEW170 16/08 A3008 RMK AO2A LTG DSNT SE SLP116 60001 T01600077 10217 20160 52013,OAIX,2018-04-02T17:58:00Z,34.95,69.27,16.0,7.7,280,4,,6.21,30.079725,1011.6,,,TRUE,,,,,,,FEW,17000,,,,,,,VFR,1.3,21.7,16.0,,,,,0.01,,,,METAR,1492.0
KEDW 021758Z 26018G24KT 50SM FEW300 22/03 A2977 RMK AO2A PK WND 27027/1658 SLP065 T02240030 10224 20122 58002,KEDW,2018-04-02T17:58:00Z,34.88,-117.87,22.4,3.0,260,18,24,50.0,29.769686,1006.5,,,TRUE,,,,,,,FEW,30000,,,,,,,VFR,-0.2,22.4,12.2,,,,,,,,,SPECI,702.0
KBKF 021758Z 29005KT 10SM FEW090 BKN220 21/M09 A2951 RMK AO2A SLP944 T02091086 10209 20001 58016,KBKF,2018-04-02T17:58:00Z,39.72,-104.75,20.9,-8.6,290,5,,10.0,29.509842,994.4,,,TRUE,,,,,,,FEW,9000,BKN,22000,,,,,VFR,-1.6,20.9,0.1,,,,,,,,,SPECI,1726.0
KSLI 021758Z 19003KT 7SM BKN030 BKN037 19/10 A2989 RMK AO2A SLP125 T01870100 10189 20146 50001,KSLI,2018-04-02T17:58:00Z,33.77,-118.03,18.7,10.0,190,3,,7.0,29.890747,1012.5,,,TRUE,,,,,,,BKN,3000,BKN,3700,,,,,MVFR,0.1,18.9,14.6,,,,,,,,,SPECI,11.0
K0J4 021758Z AUTO VRB05KT 10SM BKN048 BKN055 27/13 A3004 RMK AO2 SLP169 T02670133 10267 20133 58015 PWINO $,K0J4,2018-04-02T17:58:00Z,31.05,-86.32,26.7,13.3,0,5,,10.0,30.041338,1016.9,,TRUE,TRUE,TRUE,,,,TRUE,,BKN,4800,BKN,5500,,,,,VFR,-1.5,26.7,13.3,,,,,,,,,SPECI,96.0
PAQT 021758Z AUTO 25003KT 2SM BR OVC002 M24/M24 A3079 RMK AO2 T12391239 TSNO,PAQT,2018-04-02T17:58:00Z,70.22,-151.0,-23.9,-23.9,250,3,,2.0,30.791338,,,TRUE,TRUE,,,TRUE,,,BR,OVC,200,,,,,,,LIFR,,,,,,,,,,,,SPECI,12.0
KMRH 021758Z AUTO 23013KT 10SM CLR 21/14 A2999 RMK AO2 SLP156 T02110144 10211 20167 58016,KMRH,2018-04-02T17:58:00Z,34.73,-76.65,21.1,14.4,230,13,,10.0,29.991142,1015.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-1.6,21.1,16.7,,,,,,,,,SPECI,3.0
KMEI 021758Z 19010KT 10SM SCT040 24/13 A3001 RMK AO2 SLP160 T02440133 10244 20144 58008,KMEI,2018-04-02T17:58:00Z,32.33,-88.75,24.4,13.3,190,10,,10.0,30.008858,1016.0,,,TRUE,,,,,,,SCT,4000,,,,,,,VFR,-0.8,24.4,14.4,,,,,,,,,SPECI,89.0
K1OW 021758Z AUTO 25010KT 10SM CLR 17/M05 A2950 RMK AO2 SLP964 T01681053 10169 21013 57015 PWINO $,K1OW,2018-04-02T17:58:00Z,,,16.8,-5.3,250,10,,10.0,29.500984,996.4,,TRUE,TRUE,TRUE,,,,TRUE,,CLR,,,,,,,,VFR,-1.5,16.9,-1.3,,,,,,,,,METAR,
KGRK 021758Z AUTO 01007KT 1 3/8SM BR OVC004 10/10 A2988 RMK AO2 VIS 2 3/4 RWY15 SLP118 58007,KGRK,2018-04-02T17:58:00Z,31.07,-97.83,10.0,10.0,10,7,,1.38,29.878937,1011.8,,TRUE,TRUE,,,,,,BR,OVC,400,,,,,,,LIFR,-0.7,,,,,,,,,,,METAR,309.0
KHUA 021758Z AUTO 29006KT 10SM BKN039 21/13 A2998 RMK AO2 SLP149 T02060128 10208 20112 57005,KHUA,2018-04-02T17:58:00Z,34.68,-86.68,20.6,12.8,290,6,,10.0,29.97933,1014.9,,TRUE,TRUE,,,,,,,BKN,3900,,,,,,,VFR,-0.5,20.8,11.2,,,,,,,,,METAR,209.0
KPOE 021758Z AUTO 16010G18KT 10SM BKN034 BKN060 26/18 A2993 RMK AO2 SLP135 T02600180 10260 20178 58015,KPOE,2018-04-02T17:58:00Z,31.05,-93.2,26.0,18.0,160,10,18,10.0,29.929134,1013.5,,TRUE,TRUE,,,,,,,BKN,3400,BKN,6000,,,,,VFR,-1.5,26.0,17.8,,,,,,,,,METAR,101.0
KT70 021758Z AUTO 22006KT 10SM SCT021 BKN033 24/18 A2974 RMK AO2 SLP060 T02380178 10238 20208 58009,KT70,2018-04-02T17:58:00Z,29.12,-100.48,23.8,17.8,220,6,,10.0,29.740158,1006.0,,TRUE,TRUE,,,,,,,SCT,2100,BKN,3300,,,,,VFR,-0.9,23.8,20.8,,,,,,,,,SPECI,298.0
KHEY 021758Z AUTO 25004KT 10SM BKN039 24/16 A3002 RMK AO2 SLP166 T02380162 10240 20152 58015,KHEY,2018-04-02T17:58:00Z,31.35,-85.65,23.8,16.2,250,4,,10.0,30.02067,1016.6,,TRUE,TRUE,,,,,,,BKN,3900,,,,,,,VFR,-1.5,24.0,15.2,,,,,,,,,SPECI,97.0
KLOR 021758Z AUTO 22010KT 9SM SCT040 25/16 A3003 RMK AO2 SLP151 T02540157 10254 20149 58014,KLOR,2018-04-02T17:58:00Z,31.35,-85.75,25.4,15.7,220,10,,9.0,30.029528,1015.1,,TRUE,TRUE,,,,,,,SCT,4000,,,,,,,VFR,-1.4,25.4,14.9,,,,,,,,,SPECI,74.0
PWAK 021758Z AUTO 21018KT 9999 FEW055 SCT095 25/25 A2973 RMK AO2 PK WND 22029/24 RAB03E12 SLP074 53002,PWAK,2018-04-02T17:58:00Z,19.28,166.65,25.0,25.0,210,18,,6.21,29.731298,1007.4,,TRUE,TRUE,,,,,,,FEW,5500,SCT,9500,,,,,VFR,0.2,,,,,,,,,,,METAR,4.0
PAFR 021758Z AUTO 00000KT 10SM CLR M02/M10 A3028 RMK AO2 SLP264 T10251104 11025 21091 58007,PAFR,2018-04-02T17:58:00Z,61.27,-149.65,-2.5,-10.4,0,0,,10.0,30.280512,1026.4,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.7,-2.5,-9.1,,,,,,,,,METAR,115.0
PAFB 021758Z AUTO 00000KT 10SM CLR M14/M20 A3060 RMK AO2 SLP373 T11361196 11121 21219 57010 $,PAFB,2018-04-02T17:58:00Z,64.83,-147.62,-13.6,-19.6,0,0,,10.0,30.59941,1037.3,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-1.0,-12.1,-21.9,,,,,,,,,METAR,137.0
KNKT 021758Z 18009KT 7SM FEW060 SCT120 26/16 A2998 RMK SLP148 T02560156,KNKT,2018-04-02T17:58:00Z,34.9,-76.88,25.6,15.6,180,9,,7.0,29.97933,1014.8,,,,,,,,,,FEW,6000,SCT,12000,,,,,VFR,,,,,,,,,,,,SPECI,9.0
KDMA 021758Z AUTO 16010G15KT 10SM CLR 26/M06 A2985 RMK AO2 SLP074 T02571059 10257 20107 55007 $,KDMA,2018-04-02T17:58:00Z,32.17,-110.87,25.7,-5.9,160,10,15,10.0,29.84941,1007.4,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-0.7,25.7,10.7,,,,,,,,,SPECI,824.0
KCWN 021758Z AUTO 06003KT 10SM CLR 16/M07 A2956 RMK AO2 SLP890 T01611075 10161 20099 58019 $,KCWN,2018-04-02T17:58:00Z,38.75,-104.85,16.1,-7.5,60,3,,10.0,29.56004,989.0,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-1.9,16.1,9.9,,,,,,,,,SPECI,2040.0
KCVS 021758Z AUTO 26016G25KT 10SM FEW200 24/M08 A2978 RMK AO2 PK WND 26031/49 SLP052 T02351076 10235 21003 57021 $,KCVS,2018-04-02T17:58:00Z,34.37,-103.32,23.5,-7.6,260,16,25,10.0,29.778543,1005.2,,TRUE,TRUE,TRUE,,,,,,FEW,20000,,,,,,,VFR,-2.1,23.5,-0.3,,,,,,,,,SPECI,1309.0
K4MR 021758Z AUTO 23014G21KT 10SM CLR 23/M05 A2979 RMK AO2 SLP054 T02291055 10229 21024 57018 $,K4MR,2018-04-02T17:58:00Z,34.3,-103.8,22.9,-5.5,230,14,21,10.0,29.790354,1005.4,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-1.8,22.9,-2.4,,,,,,,,,METAR,1326.0
KEUF 021758Z AUTO 23007KT 10SM FEW039 27/14 A3002 RMK AO2 SLP162 T02670144 10267 20139 58016,KEUF,2018-04-02T17:58:00Z,31.95,-85.13,26.7,14.4,230,7,,10.0,30.02067,1016.2,,TRUE,TRUE,,,,,,,FEW,3900,,,,,,,VFR,-1.6,26.7,13.9,,,,,,,,,METAR,87.0
KFCS 021758Z AUTO 22020G29KT 10SM CLR 21/M13 A2953 RMK AO2 PK WND 22031/42 PRESFR SLP989 T02131129 10213 21029 57030 $,KFCS,2018-04-02T17:58:00Z,38.67,-104.77,21.3,-12.9,220,20,29,10.0,29.530512,998.9,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-3.0,21.3,-2.9,,,,,,,,,METAR,1789.0
KLUF 021758Z AUTO 17004KT 10SM CLR 26/M06 A2977 RMK AO2 DZB50 SLP070 P0000 60000 T02551060 10256 20137 58003 RVRNO VISNO RWY21 $,KLUF,2018-04-02T17:58:00Z,33.52,-112.37,25.5,-6.0,170,4,,10.0,29.769686,1007.0,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-0.3,25.6,13.7,,,0.005,,,,,,SPECI,332.0
KLSV 021758Z AUTO 20006KT 10SM CLR 24/M03 A2972 RMK AO2 SLP046 T02361029 10236 20133 58001,KLSV,2018-04-02T17:58:00Z,36.22,-115.02,23.6,-2.9,200,6,,10.0,29.719488,1004.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.1,23.6,13.3,,,,,,,,,METAR,570.0
KHMN 021758Z AUTO 24006G20KT 10SM CLR 25/M15 A2989 RMK AO2 SLP058 T02541148 10258 20110 55009 $,KHMN,2018-04-02T17:58:00Z,32.85,-106.08,25.4,-14.8,240,6,20,10.0,29.890747,1005.8,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-0.9,25.8,11.0,,,,,,,,,SPECI,1248.0
KGRF 021758Z AUTO 14007KT 10SM BKN032 OVC042 07/03 A3006 RMK AO2 SLP185 T00720034 10072 20005 52020 RVRNO $,KGRF,2018-04-02T17:58:00Z,47.07,-122.57,7.2,3.4,140,7,,10.0,30.059055,1018.5,,TRUE,TRUE,TRUE,,,,,,BKN,3200,OVC,4200,,,,,VFR,2.0,7.2,0.5,,,,,,,,,METAR,92.0
KFEW 021758Z AUTO 26032G40KT 10SM CLR 18/M09 A2953 RMK AO2 PK WND 27041/02 SLP952 T01801091 10180 21013 57013 $,KFEW,2018-04-02T17:58:00Z,41.13,-104.87,18.0,-9.1,260,32,40,10.0,29.530512,995.2,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-1.3,18.0,-1.3,,,,,,,,,METAR,1878.0
K1YT 021758Z AUTO 32014KT 10SM CLR 08/M09 A2990 RMK AO2 SLPNO T00771094 10079 21034 52018 $,K1YT,2018-04-02T17:58:00Z,46.67,-120.45,7.7,-9.4,320,14,,10.0,29.899607,,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,1.8,7.9,-3.4,,,,,,,,,METAR,438.0
KMUO 021758Z COR 30029G34KT 10SM FEW100 05/M09 A2988 RMK AO2 PK WND 30037/13 SLP123 60006 T00531086 10073 20021 52037 COR 1759,KMUO,2018-04-02T17:58:00Z,43.03,-115.87,5.3,-8.6,300,29,34,10.0,29.878937,1012.3,TRUE,,TRUE,,,,,,,FEW,10000,,,,,,,VFR,3.7,7.3,2.1,,,,,,,,,SPECI,913.0
KSXS 021758Z AUTO 28003KT 9SM FEW042 24/14 A3003 RMK AO2 SLP169 T02430142 10249 20147 58013,KSXS,2018-04-02T17:58:00Z,31.37,-85.85,24.3,14.2,280,3,,9.0,30.029528,1016.9,,TRUE,TRUE,,,,,,,FEW,4200,,,,,,,VFR,-1.3,24.9,14.7,,,,,,,,,SPECI,122.0
KBAB 021758Z AUTO 31008KT 10SM CLR 19/11 A2988 RMK AO2 SLP121 T01880111 10188 20106 52010 $,KBAB,2018-04-02T17:58:00Z,39.12,-121.42,18.8,11.1,310,8,,10.0,29.878937,1012.1,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,1.0,18.8,10.6,,,,,,,,,METAR,34.0
KAPG 021758Z 05004KT 10SM OVC018 06/02 A3014 RMK AO2A SLP210 60001 T00610021 10061 20028 53001,KAPG,2018-04-02T17:58:00Z,39.47,-76.17,6.1,2.1,50,4,,10.0,30.138779,1021.0,,,TRUE,,,,,,,OVC,1800,,,,,,,MVFR,0.1,6.1,2.8,,,,,,,,,SPECI,18.0
K9L2 021758Z AUTO 25013KT 8SM CLR 24/03 A2977 RMK AO2 SLP063 T02430025 10243 20117 58004 $,K9L2,2018-04-02T17:58:00Z,34.97,-117.87,24.3,2.5,250,13,,8.0,29.769686,1006.3,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-0.4,24.3,11.7,,,,,,,,,METAR,701.0
KGOV 021758Z AUTO 25007G15KT 10SM CLR 02/M10 A3001 RMK AO2 SLP187 T00211102 10021 21125 58008 $,KGOV,2018-04-02T17:58:00Z,44.68,-84.73,2.1,-10.2,250,7,15,10.0,30.008858,1018.7,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-0.8,2.1,-12.5,,,,,,,,,SPECI,353.0
KBIF 021758Z AUTO 25015G20KT 10SM CLR 24/M09 A2989 RMK AO2 PK WND 20028/35 SLP063 T02441092 10248 20147 58006 $,KBIF,2018-04-02T17:58:00Z,31.85,-106.38,24.4,-9.2,250,15,20,10.0,29.890747,1006.3,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-0.6,24.8,14.7,,,,,,,,,METAR,1203.0
KSUU 021758Z AUTO 00000KT 5SM HZ CLR 18/09 A2988 RMK AO2 SLP125 T01800091 10181 20100 51012 $,KSUU,2018-04-02T17:58:00Z,38.27,-121.92,18.0,9.1,0,0,,5.0,29.878937,1012.5,,TRUE,TRUE,TRUE,,,,,HZ,CLR,,,,,,,,MVFR,1.2,18.1,10.0,,,,,,,,,SPECI,19.0
KINS 021758Z AUTO 28005KT 10SM CLR 23/M06 A2975 RMK AO2 SLP035 T02251063 10225 20091 58004 $,KINS,2018-04-02T17:58:00Z,36.58,-115.67,22.5,-6.3,280,5,,10.0,29.749016,1003.5,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-0.4,22.5,9.1,,,,,,,,,METAR,955.0
KNYL 021757Z 13007KT 7SM SCT250 26/01 A2975 RMK AO2 SLP072 T02610006 10267 20172 50003,KNYL,2018-04-02T17:57:00Z,32.63,-114.62,26.1,0.6,130,7,,7.0,29.749016,1007.2,,,TRUE,,,,,,,SCT,25000,,,,,,,VFR,0.3,26.7,17.2,,,,,,,,,SPECI,65.0
KCBE 021757Z AUTO 00000KT 10SM BKN013 BKN018 OVC024 06/03 A3016 RMK AO1,KCBE,2018-04-02T17:57:00Z,39.62,-78.77,6.0,3.0,0,0,,10.0,30.159449,,,TRUE,TRUE,,,,,,,BKN,1300,BKN,1800,OVC,2400,,,MVFR,,,,,,,,,,,,SPECI,236.0
KFLG 021757Z 21016G23KT 10SM CLR 14/M09 A2996 RMK AO2 PK WND 22029/1718 SLP075 T01441094 10144 21022 58002,KFLG,2018-04-02T17:57:00Z,35.13,-111.67,14.4,-9.4,210,16,23,10.0,29.958662,1007.5,,,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.2,14.4,-2.2,,,,,,,,,METAR,2134.0
EQYG 021757Z AUTO 04003KT 10SM CLR 13/ A3009 RMK AO2 SLP186 T0128 10183 20117 51010 $ ,EQYG,2018-04-02T17:57:00Z,,,12.8,,40,3,,10.0,30.088583,1018.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,1.0,18.3,11.7,,,,,,,,,METAR,
MMCB 021757Z RTD 18005KT 8SM FEW025 29/10 A3005 RMK 8/100 HZY,MMCB,2018-04-02T17:57:00Z,18.83,-99.27,29.0,10.0,180,5,,8.0,30.050198,,,,,,,,,,,FEW,2500,,,,,,,VFR,,,,,,,,,,,,METAR,1560.0
KNSI 021757Z 32011KT 7SM BKN013 OVC016 16/08 A2992 RMK AO2 SLP127 T01560083 10156 20117 51009 $,KNSI,2018-04-02T17:57:00Z,33.22,-119.45,15.6,8.3,320,11,,7.0,29.920275,1012.7,,,TRUE,TRUE,,,,,,BKN,1300,OVC,1600,,,,,MVFR,0.9,15.6,11.7,,,,,,,,,SPECI,154.0
PHNG 021757Z 20004KT 10SM FEW046 SCT055 23/22 A2984 RMK AO2 RAE35 SLP099 P0000 60025 T02280217 10250 20228 50007 $,PHNG,2018-04-02T17:57:00Z,21.43,-157.77,22.8,21.7,200,4,,10.0,29.840551,1009.9,,,TRUE,TRUE,,,,,,FEW,4600,SCT,5500,,,,,VFR,0.7,25.0,22.8,,,0.005,,0.25,,,,METAR,3.0
KMUI 021757Z 00000KT 10SM OVC017 04/04 A3013 RMK AO2A SLP209 60002 4/001 T00350035 10036 20003 50001 $,KMUI,2018-04-02T17:57:00Z,40.42,-76.57,3.5,3.5,0,0,,10.0,30.129921,1020.9,,,TRUE,TRUE,,,,,,OVC,1700,,,,,,,MVFR,0.1,3.6,0.3,,,,,0.02,,1.0,,METAR,149.0
MMZC 021757Z RTD 24012G22KT 10SM SKC 25/M04 A3018,MMZC,2018-04-02T17:57:00Z,22.9,-102.68,25.0,-4.0,240,12,22,10.0,30.180119,,,,,,,,,,,SKC,,,,,,,,VFR,,,,,,,,,,,,METAR,2177.0
KSDF 021756Z 10008KT 10SM OVC018 08/03 A3006 RMK AO2 SLP182 T00780028 10078 20033 58016,KSDF,2018-04-02T17:56:00Z,38.18,-85.73,7.8,2.8,100,8,,10.0,30.059055,1018.2,,,TRUE,,,,,,,OVC,1800,,,,,,,MVFR,-1.6,7.8,3.3,,,,,,,,,METAR,146.0
KLFI 021756Z AUTO 04020KT 8SM FEW160 11/06 A3007 RMK AO2 SLP189 60000 T01130064 10164 20109 52020,KLFI,2018-04-02T17:56:00Z,37.07,-76.37,11.3,6.4,40,20,,8.0,30.070866,1018.9,,TRUE,TRUE,,,,,,,FEW,16000,,,,,,,VFR,2.0,16.4,10.9,,,,,,,,,SPECI,3.0
KVAD 021756Z AUTO 25010G15KT 10SM FEW047 SCT190 27/14 A3004 RMK AO2 SLP174 T02660137 10266 20126 57015 $,KVAD,2018-04-02T17:56:00Z,30.97,-83.2,26.6,13.7,250,10,15,10.0,30.041338,1017.4,,TRUE,TRUE,TRUE,,,,,,FEW,4700,SCT,19000,,,,,VFR,-1.5,26.6,12.6,,,,,,,,,SPECI,71.0
KFSI 021756Z AUTO 19008KT 10SM OVC011 06/03 A2985 RMK AO2 SLP113 T00600032 10060 20008 57025,KFSI,2018-04-02T17:56:00Z,34.65,-98.4,6.0,3.2,190,8,,10.0,29.84941,1011.3,,TRUE,TRUE,,,,,,,OVC,1100,,,,,,,MVFR,-2.5,6.0,0.8,,,,,,,,,SPECI,362.0
KBOW 021756Z VRB04KT 10SM BKN043 27/17 A3004,KBOW,2018-04-02T17:56:00Z,27.93,-81.77,27.0,17.0,0,4,,10.0,30.041338,,,,,,,,,,,BKN,4300,,,,,,,VFR,,,,,,,,,,,,METAR,39.0
EGUN 021756Z AUTO 20008KT 9999 BKN015 BKN044 OVC065 10/10 A2935 RMK AO2 CIG 015V036 SLP942 60002 T01030103 10112 20100 55010 .,EGUN,2018-04-02T17:56:00Z,52.37,0.47,10.3,10.3,200,8,,6.21,29.350393,994.2,,TRUE,TRUE,,,,,,,BKN,1500,BKN,4400,OVC,6500,,,MVFR,-1.0,11.2,10.0,,,,,0.02,,,,METAR,10.0
PAEI 021756Z 00000KT 10SM CLR M17/M19 A3057 RMK AO2A SLP369 4/024 T11661189 11166 21256 57007 $,PAEI,2018-04-02T17:56:00Z,64.67,-147.1,-16.6,-18.9,0,0,,10.0,30.569881,1036.9,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,-0.7,-16.6,-25.6,,,,,,,24.0,,SPECI,167.0
PHSF 021756Z 25004KT 7SM BKN120 16/07 A3025 RMK SLPNO 5////,PHSF,2018-04-02T17:56:00Z,19.77,-155.55,16.0,7.0,250,4,,7.0,30.250984,,,,,,,,,,,BKN,12000,,,,,,,VFR,,,,,,,,,,,,METAR,1887.0
KNXP 021756Z AUTO 31016KT 10SM CLR 26/M04 A2984 RMK AO2 SLP070 T02561039 10256 20150 58001,KNXP,2018-04-02T17:56:00Z,34.28,-116.17,25.6,-3.9,310,16,,10.0,29.840551,1007.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,-0.1,25.6,15.0,,,,,,,,,SPECI,626.0
KNOG 021756Z AUTO 18020G26KT 10SM SCT040 30/19 A2979 RMK AO2 PK WND 19027/1732 SLP067 T03000194 10306 20222 58020,KNOG,2018-04-02T17:56:00Z,27.9,-98.05,30.0,19.4,180,20,26,10.0,29.790354,1006.7,,TRUE,TRUE,,,,,,,SCT,4000,,,,,,,VFR,-2.0,30.6,22.2,,,,,,,,,SPECI,78.0
KSXT 021756Z AUTO 01006KT 10SM SCT017 M01/M03 A3006 RMK AO2 SLP196 I6000 T10111033 11011 21044 51014,KSXT,2018-04-02T17:56:00Z,42.6,-123.37,-1.1,-3.3,10,6,,10.0,30.059055,1019.6,,TRUE,TRUE,,,,,,,SCT,1700,,,,,,,VFR,1.4,-1.1,-4.4,,,,,,,,,SPECI,1170.0
KTBR 021756Z AUTO 23003KT 10SM CLR 27/06 A3002 RMK AO2,KTBR,2018-04-02T17:56:00Z,32.48,-81.73,27.0,6.0,230,3,,10.0,30.02067,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,57.0
KP60 021756Z AUTO 30007KT M03/M04 A2947 RMK AO1 SLP978 P0011 60030 T10281044 11011 21033 55000 $,KP60,2018-04-02T17:56:00Z,44.55,-110.42,-2.8,-4.4,300,7,,,29.471457,997.8,,TRUE,TRUE,TRUE,,,,,,,,,,,,,,,0.0,-1.1,-3.3,,,0.11,,,,,,SPECI,2388.0
KQBF 021756Z AUTO 00000KT 6000 HZ CLR 38/M04 A2970 RMK AO2 SLPNO WND DATA ESTMD T03771044 10401 20377 53002,KQBF,2018-04-02T17:56:00Z,,,37.7,-4.4,0,0,,3.73,29.698818,,,TRUE,TRUE,,,,,,HZ,CLR,,,,,,,,MVFR,0.2,40.1,37.7,,,,,,,,,METAR,
KSMP 021756Z AUTO VRB06G14KT 9SM FEW013 SCT018 OVC028 M03/M06 A2990 RMK AO2 SLP161 60007 T10331056 11033 21050 53032 $,KSMP,2018-04-02T17:56:00Z,47.28,-121.33,-3.3,-5.6,0,6,14,9.0,29.899607,1016.1,,TRUE,TRUE,TRUE,,,,,,FEW,1300,SCT,1800,OVC,2800,,,MVFR,3.2,-3.3,-5.0,,,,,,,,,SPECI,1208.0
KQHY 021756Z AUTO 18004KT 10SM CLR 24/20 A3006 RMK AO2 SLP186 T02360204 10241 20145 $,KQHY,2018-04-02T17:56:00Z,,,23.6,20.4,180,4,,10.0,30.059055,1018.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,24.1,14.5,,,,,,,,,METAR,
KQRH 021756Z AUTO 14009G15KT 110V180 9000 M BKN170 BKN230 29/21 A2986 RMK AO2 SLP099 WND DATA ESTMD T02890210 10318 20282 52020 $,KQRH,2018-04-02T17:56:00Z,,,28.9,21.0,140,9,15,5.59,29.861221,1009.9,,TRUE,TRUE,TRUE,,,,,,BKN,17000,BKN,23000,,,,,VFR,2.0,31.8,28.2,,,,,,,,,METAR,
KNQI 021756Z 14015G22KT 10SM SCT044 BKN180 BKN250 30/22 A2979 RMK AO2 SLP084 T03000217 10311 20228 58017,KNQI,2018-04-02T17:56:00Z,27.5,-97.82,30.0,21.7,140,15,22,10.0,29.790354,1008.4,,,TRUE,,,,,,,SCT,4400,BKN,18000,BKN,25000,,,VFR,-1.7,31.1,22.8,,,,,,,,,SPECI,15.0
KNLC 021756Z 36012KT 10SM BKN230 21/07 A2989 RMK AO2 SLP119 RH/41 T02060072 10211 20083 51009,KNLC,2018-04-02T17:56:00Z,36.32,-119.95,20.6,7.2,360,12,,10.0,29.890747,1011.9,,,TRUE,,,,,,,BKN,23000,,,,,,,VFR,0.9,21.1,8.3,,,,,,,,,SPECI,72.0
KCEF 021756Z COR 00000KT 10SM BKN027 BKN200 02/M03 A3010 RMK AO2A SLP201 60015 T00191034 10020 21017 57016 COR 1805,KCEF,2018-04-02T17:56:00Z,42.2,-72.52,1.9,-3.4,0,0,,10.0,30.100393,1020.1,TRUE,,TRUE,,,,,,,BKN,2700,BKN,20000,,,,,MVFR,-1.6,2.0,-1.7,,,,,,,,,SPECI,75.0
KQVF 021756Z AUTO VRB06KT 9999 FEW019 28/25 A2978 RMK AO2 SLPNO WND DATA ESTMD T02770254 10313 20156 52018,KQVF,2018-04-02T17:56:00Z,,,27.7,25.4,0,6,,6.21,29.778543,,,TRUE,TRUE,,,,,,,FEW,1900,,,,,,,VFR,1.8,31.3,15.6,,,,,,,,,METAR,
KNUC 021756Z 33007KT 10SM BKN011 BKN015 OVC022 16/12 A2992 RMK SLP132 T01560117 10156 20144 51009,KNUC,2018-04-02T17:56:00Z,33.02,-118.57,15.6,11.7,330,7,,10.0,29.920275,1013.2,,,,,,,,,,BKN,1100,BKN,1500,OVC,2200,,,MVFR,0.9,15.6,14.4,,,,,,,,,METAR,55.0
KMTC 021756Z 15011KT 10SM FEW200 BKN240 03/M06 A3011 RMK AO2A SLP207 T00291060 10029 21043 58007,KMTC,2018-04-02T17:56:00Z,42.62,-82.82,2.9,-6.0,150,11,,10.0,30.109253,1020.7,,,TRUE,,,,,,,FEW,20000,BKN,24000,,,,,VFR,-0.7,2.9,-4.3,,,,,,,,,METAR,177.0
